Country	region	col_plot	samples_names	Locality	Station	Grab	Distance_cage	Depth	AMBI	NSI	ISI	ITI	NQI1	Shannon
Norway	north	24	FHF22-St2-Gr1-C	Farm_24	2	1	21.744850	520	1.4521576	22.37875	9.932419	43.84787	0.7825347	4.204597
Norway	north	24	FHF22-St2-Gr2-A	Farm_24	2	2	21.744850	520	1.4093567	22.45925	9.7575	46.61458	0.7774576	3.91106
Norway	north	24	FHF22-St2-Gr2-B	Farm_24	2	2	21.744850	520	1.4093567	22.45925	9.7575	46.61458	0.7774576	3.91106
Norway	north	24	FHF22-St2-Gr2-C	Farm_24	2	2	21.744850	520	1.4093567	22.45925	9.7575	46.61458	0.7774576	3.91106
Norway	north	24	FHF22-St3-Gr1-A	Farm_24	3	1	21.742383	353	0.9219269	23.99264	9.985568	54.91803	0.8875728	5.287886
Norway	north	24	FHF22-St3-Gr1-B	Farm_24	3	1	21.742383	353	0.9219269	23.99264	9.985568	54.91803	0.8875728	5.287886
Norway	north	24	FHF22-St3-Gr1-C	Farm_24	3	1	21.742383	353	0.9219269	23.99264	9.985568	54.91803	0.8875728	5.287886
Norway	north	24	FHF22-St3-Gr2-A	Farm_24	3	2	21.742383	353	1.8	22.26222	9.495444	59.9182	0.8138639	4.787338
Norway	north	24	FHF22-St3-Gr2-B	Farm_24	3	2	21.742383	353	1.8	22.26222	9.495444	59.9182	0.8138639	4.787338
Norway	north	24	FHF22-St3-Gr2-C	Farm_24	3	2	21.742383	353	1.8	22.26222	9.495444	59.9182	0.8138639	4.787338
Norway	north	24	FHF22-St4-Gr1-A	Farm_24	4	1	21.737217	180	2.356599	22.92892	9.392685	56.64062	0.7721242	4.621528
Norway	north	24	FHF22-St4-Gr1-B	Farm_24	4	1	21.737217	180	2.356599	22.92892	9.392685	56.64062	0.7721242	4.621528
Norway	north	24	FHF22-St4-Gr1-C	Farm_24	4	1	21.737217	180	2.356599	22.92892	9.392685	56.64062	0.7721242	4.621528
Norway	north	24	FHF22-St4-Gr2-A	Farm_24	4	2	21.737217	180	1.3231132	24.07506	10.601279	63.47518	0.8503018	5.001185
Norway	north	24	FHF22-St4-Gr2-B	Farm_24	4	2	21.737217	180	1.3231132	24.07506	10.601279	63.47518	0.8503018	5.001185
Norway	north	24	FHF22-St4-Gr2-C	Farm_24	4	2	21.737217	180	1.3231132	24.07506	10.601279	63.47518	0.8503018	5.001185
Norway	north	24	FHF22-St5-Gr1-A	Farm_24	5	1	21.733117	107	2.673913	21.61714	7.774286	49.71751	0.7133305	4.204695
Norway	north	24	FHF22-St5-Gr1-B	Farm_24	5	1	21.733117	107	2.673913	21.61714	7.774286	49.71751	0.7133305	4.204695
Norway	north	24	FHF22-St5-Gr1-C	Farm_24	5	1	21.733117	107	2.673913	21.61714	7.774286	49.71751	0.7133305	4.204695
Norway	north	24	FHF22-St5-Gr2-A	Farm_24	5	2	21.733117	107	2.5902778	21.67972	8.334714	61.22004	0.72801	3.695169
Norway	north	24	FHF22-St5-Gr2-B	Farm_24	5	2	21.733117	107	2.5902778	21.67972	8.334714	61.22004	0.72801	3.695169
Norway	north	24	FHF22-St5-Gr2-C	Farm_24	5	2	21.733117	107	2.5902778	21.67972	8.334714	61.22004	0.72801	3.695169
